kalimat,kata,postag,entitas
725,Joko,NNP,PER
725,Widodo,NNP,PER
725,",",Z,O
725,hal,NN,O
725,itu,PR,O
725,adalah,VB,O
725,komunikasi,NN,O
725,pribadi,NN,O
725,dan,CC,O
725,berada,VB,O
725,di,IN,O
725,luar,NN,O
725,dari,IN,O
725,garis,NN,O
725,kebijakan,NN,O
725,partai,NN,O
725,.,Z,O
726,"""",Z,O
726,Kami,PRP,O
726,memilih,VB,O
726,mengikuti,VB,O
726,garis,NN,O
726,kebijakan,NN,O
726,ketua,NN,O
726,umum,JJ,O
726,dari,IN,O
726,kebijakan,NN,O
726,ketua,NN,O
726,harian,NN,O
726,",",Z,O
726,"""",Z,O
726,lajutnya,RB,O
726,.,Z,O
727,Menurut,IN,O
727,Rachlan,NNP,PER
727,",",Z,O
727,secara,IN,O
727,etika,NNP,O
727,Partai,NNP,ORG
727,Demokrat,NNP,ORG
727,yang,SC,O
727,kalah,VB,O
727,dalam,IN,O
727,pemilu,NN,O
727,legislatif,JJ,O
727,dan,CC,O
727,tidak,NEG,O
727,mengusung,VB,O
727,calon,NN,O
727,presiden,NN,O
727,",",Z,O
727,akan,MD,O
727,berada,VB,O
727,di,IN,O
727,luar,NN,O
727,pemerintahan,NN,O
727,.,Z,O
728,Posisi,NN,O
728,di,IN,O
728,luar,NN,O
728,pemerintahan,NN,O
728,yang,SC,O
728,independen,JJ,O
728,dan,CC,O
728,konstruktif,JJ,O
728,",",Z,O
728,kata,VB,O
728,dia,PRP,O
728,",",Z,O
728,akan,MD,O
728,menegaskan,VB,O
728,jatidiri,NN,O
728,dan,CC,O
728,jiwa,NN,O
728,Partai,NNP,ORG
728,Demokrat,NNP,ORG
728,sebagai,IN,O
728,partai,NN,O
728,politik,NN,O
728,modern,JJ,O
728,",",Z,O
728,profesional,JJ,O
728,",",Z,O
728,dan,CC,O
728,berdedikasi,NN,O
728,pada,IN,O
728,rakyat,NN,O
728,.,Z,O
729,Sementara,SC,O
729,itu,PR,O
729,",",Z,O
729,Ketua,NNP,O
729,Umum,NNP,O
729,Angkatan,NNP,O
729,Muda,NNP,O
729,Demokrat,NNP,O
729,Boyke,NNP,PER
729,Novrison,NNP,PER
729,yang,SC,O
729,juga,RB,O
729,Anggota,NNP,O
729,Badan,NNP,O
729,Pengurus,NNP,O
729,Harian,NNP,O
729,DPP,NNP,O
729,Partai,NNP,ORG
729,Demokrat,NNP,ORG
729,menambahkan,VB,O
729,",",Z,O
729,Partai,NNP,ORG
729,Demokrat,NNP,ORG
729,tidak,NEG,O
729,pernah,MD,O
729,mengajarkan,VB,O
729,kadernya,RB,O
729,menjadi,VB,O
729,avonturir,NN,O
729,politik,NN,O
729,.,Z,O
730,Menurut,IN,O
730,dia,PRP,O
730,",",Z,O
730,kader,NN,O
730,Partai,NNP,ORG
730,Demokrat,NNP,ORG
730,akan,MD,O
730,taat,VB,O
730,azaz,NN,O
730,pada,IN,O
730,perintah,NN,O
730,ketua,NN,O
730,umum,JJ,O
730,yang,SC,O
730,telah,MD,O
730,menegaskan,VB,O
730,",",Z,O
730,sikap,NN,O
730,Partai,NNP,ORG
730,Demokrat,NNP,ORG
730,pada,IN,O
730,periode,NN,O
730,2014-2019,CD,TIM
730,akan,MD,O
730,melakukan,VB,O
730,pembenahan,NN,O
730,internal,JJ,O
730,.,Z,O
731,Presiden,NNP,O
731,Susilo,NNP,PER
731,Bambang,NNP,PER
731,Yudhoyono,NNP,PER
731,membantah,VB,O
731,pandangan,NN,O
731,yang,SC,O
731,menilai,VB,O
731,adanya,NN,O
731,upaya,NN,O
731,dirinya,RB,O
731,mencampuri,VB,O
731,urusan,NN,O
731,Presiden,NNP,O
731,terpilih,VB,O
731,Joko,NNP,PER
731,Widodo,NNP,PER
731,dalam,IN,O
731,menyusun,VB,O
731,pemerintahan,NN,O
731,.,Z,O
732,"""",Z,O
732,Hari,NN,O
732,ini,PR,O
732,saya,PRP,O
732,menerima,VB,O
732,sejumlah,CD,O
732,pesan,NN,O
732,yang,SC,O
732,bernada,VB,O
732,negatif,JJ,O
732,.,Z,O
733,Saya,PRP,O
733,tahu,VB,O
733,hal,NN,O
733,ini,PR,O
733,juga,RB,O
733,beredar,VB,O
733,di,IN,O
733,sejumlah,CD,O
733,kalangan,NN,O
733,",",Z,O
733,"""",Z,O
733,kata,VB,O
733,Presiden,NNP,O
733,Yudhoyono,NNP,PER
733,dalam,IN,O
733,akun,NN,O
733,twitter,NN,O
733,pribadinya,RB,O
733,@,Z,O
733,SBYudhoyono,NNP,O
733,yang,SC,O
733,dipantau,VB,O
733,Antara,NNP,O
733,di,IN,O
733,Manokwari,NNP,LOC
733,",",Z,O
733,Papua,NNP,LOC
733,Barat,NNP,LOC
733,",",Z,O
733,Jumat,NNP,TIM
733,pagi,NN,TIM
733,.,Z,O
734,Menurut,IN,O
734,Yudhoyono,NNP,PER
734,",",Z,O
734,pesan,NN,O
734,itu,PR,O
734,mengatakan,VB,O
734,SBY,NNP,PER
734,dan,CC,O
734,PD,NN,ORG
734,jangan,NN,O
734,"""",Z,O
734,ngrecoki,VB,O
734,"""",Z,O
734,Jokowi,NNP,PER
734,.,Z,O
735,"""",Z,O
735,Artinya,NNP,O
735,SBY,NNP,PER
735,jangan,NEG,O
735,menganggu,VB,O
735,atau,CC,O
735,mengatur-atur,NN,O
735,Jokowi,NNP,PER
735,.,Z,O
736,Saya,PRP,O
736,tidak,NEG,O
736,paham,NN,O
736,yang,SC,O
736,dimaksud,VB,O
736,dengan,IN,O
736,"""",Z,O
736,ngrecoki,VB,O
736,"""",Z,O
736,itu,PR,O
736,.,Z,O
737,Tidak,NEG,O
737,ada,VB,O
737,niat,NN,O
737,dan,CC,O
737,pikiran,NN,O
737,sedikitpun,SC,O
737,untuk,SC,O
737,menganggu,VB,O
737,Pak,NNP,O
737,Jokowi,NNP,PER
737,",",Z,O
737,"""",Z,O
737,katanya,RB,O
737,.,Z,O
738,Kepala,NNP,O
738,Negara,NNP,O
738,mengatakan,VB,O
738,saat,NN,O
738,menyampaikan,VB,O
738,pidato,NN,O
738,kenegaraan,NN,O
738,pada,IN,O
738,15,CD,TIM
738,Agustus,NNP,TIM
738,lalu,CC,TIM
738,",",Z,O
738,disampaikannya,RB,O
738,bahwa,SC,O
738,secara,IN,O
738,moral,NN,O
738,sebagai,IN,O
738,Presiden,NNP,O
738,yang,SC,O
738,akan,MD,O
738,mengakhiri,VB,O
738,masa,NN,O
738,jabatan,NN,O
738,akan,MD,O
738,membantu,VB,O
738,Presiden,NN,O
738,baru,JJ,O
738,.,Z,O
739,"""",Z,O
739,Saya,PRP,O
739,dengan,IN,O
739,senang,NN,O
739,hati,VB,O
739,membantu,VB,O
739,jika,SC,O
739,memang,RB,O
739,dikehendaki,VB,O
739,.,Z,O
740,Jadi,VB,O
740,terserah,NN,O
740,kepada,IN,O
740,Presiden,NN,O
740,baru,JJ,O
740,.,Z,O
741,Tidak,NEG,O
741,ada,VB,O
741,pikiran,NN,O
741,buruk,JJ,O
741,dari,IN,O
741,saya,PRP,O
741,",",Z,O
741,"""",Z,O
741,tegasnya,RB,O
741,.,Z,O
742,Ditambahkannya,RB,O
742,",",Z,O
742,"""",Z,O
742,Ketika,SC,O
742,saya,PRP,O
742,ingin,RB,O
742,ikut,VB,O
742,menyukseskan,VB,O
742,transisi,NN,O
742,antara,IN,O
742,saya,PRP,O
742,dengan,IN,O
742,Presiden,NNP,O
742,terpilih,VB,O
742,itu,PR,O
742,juga,RB,O
742,niat,NN,O
742,baik,JJ,O
742,saya,PRP,O
742,agar,SC,O
742,ketika,SC,O
742,dilantik,NN,O
742,jauh,JJ,O
742,lebih,RB,O
742,siap,VB,O
742,"""",Z,O
742,.,Z,O
743,"""",Z,O
743,Namun,CC,O
743,ternyata,VB,O
743,ada,VB,O
743,yang,SC,O
743,tidak,NEG,O
743,menghendaki,VB,O
743,hal-hal,NN,O
743,baik,JJ,O
743,itu,PR,O
743,terjadi,VB,O
743,.,Z,O
744,Tentu,RB,O
744,saya,PRP,O
744,harus,MD,O
744,menghormati,VB,O
744,.,Z,O
745,Naluri,NN,O
745,politik,NN,O
745,saya,PRP,O
745,jadi,VB,O
745,bekerja,VB,O
745,",",Z,O
745,"""",Z,O
745,ucapnya,RB,O
745,dalam,IN,O
745,tweet,NN,O
745,itu,PR,O
745,.,Z,O
746,"""",Z,O
746,Atau,CC,O
746,barangkali,RB,O
746,ada,VB,O
746,yang,SC,O
746,menganggap,VB,O
746,SBY,NNP,PER
746,dan,CC,O
746,PD,NNP,ORG
746,menginginkan,VB,O
746,posisi,NN,O
746,politik,NN,O
746,tertentu,JJ,O
746,jika,SC,O
746,Pak,NNP,O
746,Jokowi,NNP,PER
746,menjadi,VB,O
746,presiden,NN,O
746,pada,IN,O
746,lima,CD,O
746,tahun,NN,O
746,mendatang,VB,O
746,",",Z,O
746,"""",Z,O
746,katanya,RB,O
746,.,Z,O
747,"""",Z,O
747,Dengan,SC,O
747,tegas,VB,O
747,saya,PRP,O
747,katakan,VB,O
747,tidak,NEG,O
747,ada,VB,O
747,niat,NN,O
747,dan,CC,O
747,ambisi,NN,O
747,seperti,IN,O
747,itu,PR,O
747,.,Z,O
748,PD,NN,O
748,akan,MD,O
748,independen,JJ,O
748,dan,CC,O
748,menjadi,VB,O
748,penyeimbang,NN,O
748,.,Z,O
749,Kami,PRP,O
749,tidak,NEG,O
749,haus,VB,O
749,kekuasaan,NN,O
749,",",Z,O
749,"""",Z,O
749,tegasnya,RB,O
749,.,Z,O
750,Presiden,NNP,O
750,Yudhoyono,NNP,PER
750,yang,SC,O
750,juga,RB,O
750,Ketua,NNP,O
750,Umum,NNP,O
750,Partai,NNP,ORG
750,Demokrat,NNP,ORG
750,mengatakan,VB,O
750,pada,IN,O
750,lima,CD,O
750,tahun,NN,O
750,mendatang,VB,O
750,PD,NNP,ORG
750,akan,MD,O
750,berbenah,VB,O
750,dan,CC,O
750,membangun,VB,O
750,diri,NN,O
750,serta,CC,O
750,lebih,RB,O
750,menyuarakan,VB,O
750,dan,CC,O
750,memperjuangkan,VB,O
750,aspirasi,NN,O
750,dan,CC,O
750,kepentingan,NN,O
750,rakyat,NN,O
750,.,Z,O
751,"""",Z,O
751,Sejumlah,NNP,O
751,kader,NNP,O
751,PD,NNP,ORG
751,dilobi,VB,O
751,untuk,SC,O
751,bergabung,VB,O
751,ke,IN,O
751,kubu,NN,O
751,politik,NN,O
751,tertentu,PR,O
751,.,Z,O
752,Kami,PRP,O
752,katakan,VB,O
752,tidak,NEG,O
752,.,Z,O
753,Jadi,VB,O
753,tidak,NEG,O
753,ada,VB,O
753,istilah,NN,O
753,ngrecoki,VB,O
753,.,Z,O
754,Jangan,NN,O
754,dibalik,NN,O
754,",",Z,O
754,"""",Z,O
754,tegasnya,RB,O
754,.,Z,O
755,Pesawat,NN,O
755,tempur,VB,O
755,tak,NEG,O
755,dikenal,VB,O
755,menyerang,VB,O
755,beberapa,CD,O
755,target,NN,O
755,di,IN,O
755,ibukota,NN,O
755,Libya,NNP,LOC
755,",",Z,O
755,Tripoli,NNP,LOC
755,",",Z,O
755,Minggu,NNP,TIM
755,(,Z,TIM
755,24/8,CD,TIM
755,),Z,TIM
755,",",Z,O
755,demikian,PR,O
755,dikatakan,VB,O
755,sejumlah,CD,O
755,warga,NN,O
755,",",Z,O
755,beberapa,CD,O
755,jam,NN,O
755,setelah,SC,O
755,pasukan,NN,O
755,dari,IN,O
755,kota,NNP,O
755,Misrata,NNP,LOC
755,mengatakan,VB,O
755,mereka,PRP,O
755,telah,MD,O
755,merebut,VB,O
755,bandara,NN,O
755,utama,JJ,O
755,.,Z,O
756,Warga,NN,O
756,Tripoli,NNP,LOC
756,mendengar,VB,O
756,suara,NN,O
756,jet,NN,O
756,yang,SC,O
756,diikuti,VB,O
756,ledakan,NN,O
756,pada,IN,O
756,fajar,NN,O
756,namun,CC,O
756,tidak,NEG,O
756,ada,VB,O
756,rincian,NN,O
756,lain,JJ,O
756,yang,SC,O
756,dilaporkan,VB,O
756,.,Z,O
757,Dalam,IN,O
757,beberapa,CD,O
757,pekan,NN,O
757,terakhir,OD,O
757,Libya,NNP,LOC
757,telah,MD,O
757,menghadapi,VB,O
757,pertempuran,NN,O
757,sengit,NN,O
757,sejak,IN,O
757,kampanye,NN,O
757,yang,SC,O
757,didukung,VB,O
757,NATO,NNP,O
757,untuk,SC,O
757,menggulingkan,VB,O
757,Moammar,NNP,PER
757,Khadafi,NNP,PER
757,pada,IN,O
757,2011,CD,TIM
757,.,Z,O
758,Jenderal,NNP,O
758,pembelot,NNP,O
758,Khalifa,NNP,PER
758,Haftar,NNP,PER
758,telah,MD,O
758,menyatakan,VB,O
758,perang,NN,O
758,terhadap,IN,O
758,pasukan,NN,O
758,yang,SC,O
758,condong,VB,O
758,terhadap,IN,O
758,kelompok,NN,O
758,Islam,NNP,O
758,",",Z,O
758,bagian,NN,O
758,dari,IN,O
758,meningkatnya,NN,O
758,anarki,VB,O
758,di,IN,O
758,negara,NN,O
758,penghasil,NN,O
758,minyak,NN,O
758,tersebut,PR,O
758,.,Z,O
759,Pasukannya,RB,O
759,menyatakan,VB,O
759,bertanggung,NN,O
759,jawab,VB,O
759,atas,IN,O
759,serangan,NN,O
759,udara,NN,O
759,di,IN,O
759,Tripoli,NNP,LOC
759,",",Z,O
759,Sabtu,NNP,TIM
759,dan,CC,O
759,Minggu,NNP,TIM
759,lalu,CC,O
759,",",Z,O
759,menargetkan,VB,O
759,satu,CD,O
759,kelompok,NN,O
759,yang,SC,O
759,disebut,VB,O
759,Operasi,NNP,O
759,Fajar,NNP,O
759,.,Z,O
760,Namun,CC,O
760,kelompok,NN,O
760,ini,PR,O
760,",",Z,O
760,yang,SC,O
760,terdiri,VB,O
760,atas,IN,O
760,sebagian,NN,O
760,besar,JJ,O
760,pejuang,NN,O
760,dari,IN,O
760,Misrata,NNP,LOC
760,",",Z,O
760,menyatakan,VB,O
760,bahwa,SC,O
760,pihaknya,RB,O
760,telah,MD,O
760,merebut,VB,O
760,bandara,NN,O
760,utara,NN,O
760,Tripoli,NNP,LOC
760,dari,IN,O
760,faksi,NN,O
760,saingannya,RB,O
760,dari,IN,O
760,Zintan,NNP,LOC
760,di,IN,O
760,Libya,NNP,LOC
760,Barat,NNP,LOC
760,.,Z,O
761,Dalam,IN,O
761,kampanye,NN,O
761,untuk,SC,O
761,menggulingkan,VB,O
761,Khadafi,NNP,PER
761,",",Z,O
761,para,DT,O
761,pejuang,NN,O
761,dari,IN,O
761,Zintan,NNP,LOC
761,dan,CC,O
761,Misrata,NN,LOC
761,saling,RB,O
761,bahu,VB,O
761,membahu,VB,O
761,.,Z,O
762,Namun,CC,O
762,mereka,PRP,O
762,kemudian,CC,O
762,berpisah,NN,O
762,dan,CC,O
762,tahun,NN,O
762,ini,PR,O
762,telah,MD,O
762,mengubah,VB,O
762,sebagian,CD,O
762,kota,NN,O
762,Tripoli,NNP,LOC
762,menjadi,VB,O
762,medan,NN,O
762,perang,NN,O
762,.,Z,O
763,Negara,NN,O
763,tetangga,NN,O
763,dan,CC,O
763,Barat,NNP,O
763,khawatir,JJ,O
763,Libya,NNP,LOC
763,akan,MD,O
763,berubah,VB,O
763,menjadi,VB,O
763,satu,CD,O
763,negara,NN,O
763,gagal,JJ,O
763,saat,NN,O
763,pemerintah,NN,O
763,yang,SC,O
763,lemah,JJ,O
763,tidak,NEG,O
763,dapat,MD,O
763,mengendalikan,VB,O
763,sejumlah,CD,O
763,faksi,NN,O
763,bersenjata,VB,O
763,.,Z,O
764,Libya,NNP,LOC
764,menghadapi,VB,O
764,kemungkinan,NN,O
764,dua,CD,O
764,parlemen,NN,O
764,yang,SC,O
764,saling,RB,O
764,bersaing,VB,O
764,.,Z,O
765,Dalam,IN,O
765,satu,CD,O
765,tantangan,NN,O
765,kepada,IN,O
765,parlemen,NN,O
765,yang,SC,O
765,terpilih,VB,O
765,pada,IN,O
765,25,CD,TIM
765,Juni,NNP,TIM
765,",",Z,O
765,seorang,NND,O
765,juru,NN,O
765,bicara,NN,O
765,untuk,SC,O
765,Operasi,NNP,O
765,Fajar,NNP,O
765,menyerukan,VB,O
765,kepada,IN,O
765,Kongres,NNP,O
765,Nasional,NNP,O
765,Umum,NNP,O
765,(,Z,O
765,GNC,NNP,O
765,),Z,O
765,yang,SC,O
765,lama,JJ,O
765,untuk,SC,O
765,duduk,VB,O
765,kembali,VB,O
765,.,Z,O
766,Pasukan,NN,O
766,Misrata,NN,LOC
766,telah,MD,O
766,menolak,VB,O
766,Dewan,NNP,O
766,Perwakilan,NNP,O
766,Rakyat,NNP,O
766,yang,SC,O
766,baru,JJ,O
766,",",Z,O
766,dengan,IN,O
766,kampanye,NN,O
766,kelompok,NN,O
766,liberal,JJ,O
766,dan,CC,O
766,pengacara,NN,O
766,untuk,SC,O
766,sistem,NN,O
766,federal,JJ,O
766,menunjukkan,VB,O
766,sinyal,NN,O
766,kuat,JJ,O
766,.,Z,O
767,Kementerian,NNP,O
767,Sosial,NNP,O
767,mengajak,VB,O
767,Himpunan,NNP,ORG
767,Mahasiswa,NNP,ORG
767,Islam,NNP,ORG
767,(,Z,ORG
767,HMI,NNP,ORG
767,),Z,ORG
767,dan,CC,O
767,aliansi,NN,O
767,mahasiswa,NN,O
767,untuk,SC,O
767,bersama-sama,VB,O
767,dengan,IN,O
767,pemerintah,NN,O
767,mengatasi,VB,O
767,masalah,NN,O
767,sosial,JJ,O
767,",",Z,O
767,termasuk,VB,O
767,terkait,VB,O
767,terjadinya,NN,O
767,pertikaian,NN,O
767,dan,CC,O
767,adanya,NN,O
767,perbedaan,NN,O
767,.,Z,O
768,"""",Z,O
768,Saatnya,NN,O
768,berkarya,NN,O
768,",",Z,O
768,enyahkan,VB,O
768,pertikaian,NN,O
768,dan,CC,O
768,perbedaan,NN,O
768,.,Z,O
769,Konflik,NN,O
769,secara,IN,O
769,keilmuan,NN,O
769,dibenarkan,VB,O
769,",",Z,O
769,tetapi,CC,O
769,konflik,NN,O
769,yang,SC,O
769,dikelola,VB,O
769,dengan,IN,O
769,baik,JJ,O
769,akan,MD,O
769,melahirkan,VB,O
769,produk,NN,O
769,unggulan,NN,O
769,kebanggaan,NN,O
769,bangsa,NN,O
769,",",Z,O
769,"""",Z,O
769,kata,VB,O
769,Menteri,NNP,O
769,Sosial,NNP,O
769,Salim,NNP,PER
769,Segaf,NNP,PER
769,Al,NNP,PER
769,Jufri,NNP,PER
769,di,IN,O
769,Jakarta,NNP,LOC
769,",",Z,O
769,Jumat,NNP,TIM
769,.,Z,O
770,Sebelumnya,SC,O
770,Mensos,NNP,O
770,menerima,VB,O
770,kunjungan,NN,O
770,PB,NNP,ORG
770,HMI,NNP,ORG
770,dan,CC,O
770,komponen,NN,O
770,aliansi,NN,O
770,mahasiswa,NN,O
770,se-Indonesia,NN,O
770,di,IN,O
770,Kantor,NNP,LOC
770,Kementerian,NNP,LOC
770,Sosial,NNP,LOC
770,(,Z,LOC
770,Kemensos,NNP,LOC
770,),Z,LOC
770,",",Z,O
770,di,IN,O
770,Salemba,NNP,LOC
770,",",Z,O
770,Jakarta,NNP,LOC
770,.,Z,O
771,Peran,NN,O
771,mahasiswa,NN,O
771,adalah,VB,O
771,agen,NN,O
771,perubahan,NN,O
771,untuk,SC,O
771,membwa,VB,O
771,Indonesia,NNP,O
771,maju,VB,O
771,dan,CC,O
771,sejahtera,JJ,O
771,.,Z,O
772,Untuk,SC,O
772,menggapai,VB,O
772,tersebut,PR,O
772,",",Z,O
772,harus,MD,O
772,mengisi,VB,O
772,waktu,NN,O
772,dengan,IN,O
772,aktivitas,NN,O
772,produktif,JJ,O
772,.,Z,O
773,Mahasiswa,NN,O
773,dengan,IN,O
773,berbagai,CD,O
773,komponen,NN,O
773,organisasi,NN,O
773,yang,SC,O
773,melekat,VB,O
773,di,IN,O
773,dalamnya,RB,O
773,bisa,MD,O
773,berkontribusi,VB,O
773,untuk,SC,O
773,mendukung,VB,O
773,kesejahteraan,NN,O
773,sosial,JJ,O
773,sebagai,IN,O
773,Potensi,NNP,O
773,Sumber,NNP,O
773,Kesejahteraan,NNP,O
773,Sosial,NNP,O
773,(,Z,O
773,PSKS,NNP,O
773,),Z,O
773,.,Z,O
774,"""",Z,O
774,Para,DT,O
774,mahasiswa,NN,O
774,adalah,VB,O
774,individu-individu,NN,O
774,yang,SC,O
774,terdidik,NN,O
774,dan,CC,O
774,berpengetahuan,NN,O
774,",",Z,O
774,"""",Z,O
774,kata,VB,O
774,Mensos,NNP,O
774,.,Z,O
775,Di,IN,O
775,Indonesia,NNP,LOC
775,",",Z,O
775,permasalahan,NN,O
775,sosial,JJ,O
775,relatif,JJ,O
775,masih,MD,O
775,tinggi,JJ,O
775,.,Z,O
776,Setidaknya,RB,O
776,ada,VB,O
776,"2,3",CD,O
776,juta,CD,O
776,rumah,NN,O
776,tidak,NEG,O
776,layak,JJ,O
776,huni,PR,O
776,",",Z,O
776,delapan,CD,O
776,juta,CD,O
776,penyandang,NN,O
776,cacat,NN,O
776,(,Z,O
776,"1,8",CD,O
776,juta,CD,O
776,penyandang,NN,O
776,cacat,NN,O
776,terlantar,NN,O
776,),Z,O
776,",",Z,O
776,sembilan,CD,O
776,juta,CD,O
776,penduduk,NN,O
776,lanjut,VB,O
776,usia,NN,O
776,di,IN,O
776,mana,WH,O
776,dua,CD,O
776,juta,CD,O
776,di,IN,O
776,antaranya,NN,O
776,lansia,NN,O
776,terlantar,NN,O
776,.,Z,O
777,Terdata,NN,O
777,juga,RB,O
777,42,CD,O
777,titik,NN,O
777,konflik,NN,O
777,sosial,JJ,O
777,dan,CC,O
777,Indonesia,NNP,LOC
777,berada,VB,O
777,pada,IN,O
777,jalur,NN,O
777,cincin,NN,O
777,api,NN,O
777,yang,SC,O
777,rawan,NN,O
777,bencana,NN,O
777,alam,NN,O
777,tektonik,NN,O
777,atau,CC,O
777,vulkanik,JJ,O
777,.,Z,O
778,"""",Z,O
778,HMI,NNP,ORG
778,bisa,MD,O
778,menjadi,VB,O
778,tenaga,NN,O
778,kesejahteraan,NN,O
778,sosial,JJ,O
778,masyarakat,NN,O
778,yang,SC,O
778,membantu,VB,O
778,mengatasi,VB,O
778,PMKS,NNP,O
778,",",Z,O
778,"""",Z,O
778,ujarnya,RB,O
778,.,Z,O
779,HMI,NNP,ORG
779,sebagai,IN,O
779,himpunan,NN,O
779,terdiri,VB,O
779,dari,IN,O
779,para,DT,O
779,individu,NN,O
779,andal,NN,O
779,yang,SC,O
779,dapat,MD,O
779,membuat,VB,O
779,masterplan,NN,O
779,",",Z,O
779,mulai,VB,O
779,dari,IN,O
779,perencanaan,NN,O
779,",",Z,O
779,pelaksanaan,NN,O
779,hingga,IN,O
779,pengawasan,NN,O
779,.,Z,O
780,Kemensos,NNP,O
780,segera,RB,O
780,membuat,VB,O
780,kerangka,NN,O
780,kerja,NN,O
780,sama,JJ,O
780,atau,CC,O
780,letter,FW,O
780,of,FW,O
780,intent,FW,O
780,(,Z,O
780,LoI,NNP,O
780,),Z,O
780,dengan,IN,O
780,HMI,NNP,ORG
780,serta,CC,O
780,komponen,NN,O
780,mahasiswa,NN,O
780,lainnya,NN,O
780,untuk,SC,O
780,mengatasi,VB,O
780,sebagian,CD,O
780,dari,IN,O
780,permasalahan,NN,O
780,sosial,JJ,O
780,yang,SC,O
780,ada,VB,O
780,.,Z,O
781,"""",Z,O
781,Beragam,NN,O
781,jurusan,NN,O
781,yang,SC,O
781,ditempuh,VB,O
781,para,DT,O
781,mahasiswa,NN,O
781,menjadi,VB,O
781,sumber,NN,O
781,mengatasi,VB,O
781,dan,CC,O
781,menyelesaikan,VB,O
781,permasalahan,NN,O
781,kesejahteraan,NN,O
781,sosial,JJ,O
781,",",Z,O
781,"""",Z,O
781,terang,NN,O
781,Mensos,NNP,O
781,.,Z,O
782,Iran,NNP,LOC
782,memperkenalkan,VB,O
782,generasi,NN,O
782,terbaru,JJ,O
782,rudal,NN,O
782,kapal,NN,O
782,jarak,NN,O
782,pendek,JJ,O
782,dan,CC,O
782,pesawat,NN,O
782,tak,NEG,O
782,berawak,VB,O
782,",",Z,O
782,Minggu,NNP,TIM
782,(,Z,TIM
782,24/8,CD,TIM
782,),Z,TIM
782,",",Z,O
782,saat,NN,O
782,Presiden,NNP,O
782,Hassan,NNP,PER
782,Rouhani,NNP,PER
782,mengatakan,VB,O
782,doktrin,NN,O
782,militernya,RB,O
782,berdasarkan,VB,O
782,pada,IN,O
782,menghalau,NN,O
782,dan,CC,O
782,menghadapi,VB,O
782,ancaman,NN,O
782,dari,IN,O
782,negara,NN,O
782,asing,JJ,O
782,.,Z,O
783,Kantor,NN,O
783,berita,NN,O
783,resmi,JJ,O
783,IRNA,NNP,O
783,melaporkan,VB,O
783,Rudal,NNP,O
783,Ghadir,NNP,O
783,",",Z,O
783,dengan,IN,O
783,jangkauan,NN,O
783,100,CD,O
783,kilometer,NND,O
783,(,Z,O
783,62,CD,O
783,mil,NN,O
783,),Z,O
783,dirancang,VB,O
783,untuk,SC,O
783,memusnahkan,VB,O
783,target,NN,O
783,di,IN,O
783,laut,NN,O
783,.,Z,O
784,Kantor,NN,O
784,berita,NN,O
784,itu,PR,O
784,tidak,NEG,O
784,menjelaskan,VB,O
784,tentang,IN,O
784,jarak,NN,O
784,yang,SC,O
784,dapat,MD,O
784,dijangkau,VB,O
784,rudal,NN,O
784,jelajah,NN,O
784,Nasr-e-Basir,NNP,O
784,",",Z,O
784,namun,CC,O
784,menyatakan,VB,O
784,peralatan,NN,O
784,militer,NN,O
784,ini,PR,O
784,dapat,MD,O
784,"""",Z,O
784,beroperasi,VB,O
784,tanpa,IN,O
784,suara,NN,O
784,.,Z,O
785,"""",Z,O
785,Iran,NNP,LOC
785,juga,RB,O
785,memperkenalkan,VB,O
785,dua,CD,O
785,pesawat,NN,O
785,tak,NEG,O
785,berawak,VB,O
785,yang,SC,O
785,baru,JJ,O
785,",",Z,O
785,Karrar-4,NNP,O
785,dan,CC,O
785,Mohajer-4,NNP,O
785,yang,SC,O
785,dapat,MD,O
785,terbang,VB,O
785,tinggi,JJ,O
785,.,Z,O
786,Mohajer-4,CD,O
786,dapat,MD,O
786,digunakan,VB,O
786,untuk,SC,O
786,memetakan,VB,O
786,untuk,IN,O
786,kepentingan,NN,O
786,militer,NN,O
786,dan,CC,O
786,sipil,JJ,O
786,",",Z,O
786,demikian,PR,O
786,dilaporkan,VB,O
786,IRNA,NNP,O
786,.,Z,O
787,Pada,IN,O
787,satu,CD,O
787,upacara,NN,O
787,yang,SC,O
787,menandai,VB,O
787,peresmian,NN,O
787,itu,PR,O
787,",",Z,O
787,Rouhani,NNP,PER
787,kembali,VB,O
787,menegaskan,VB,O
787,bahwa,SC,O
787,negaranya,RB,O
787,tidak,NEG,O
787,mengembangkan,VB,O
787,senjata,NN,O
787,nuklir,NN,O
787,namun,CC,O
787,mengatakan,VB,O
787,tidak,NEG,O
787,akan,MD,O
787,mengabaikan,VB,O
787,ancaman,NN,O
787,.,Z,O
788,"""",Z,O
788,Kami,PRP,O
788,tidak,NEG,O
788,akan,MD,O
788,duduk,VB,O
788,bermalas-malasan,NN,O
788,menghadapi,VB,O
788,ancaman,NN,O
788,.,Z,O
789,Kami,PRP,O
789,tidak,NEG,O
789,akan,MD,O
789,tetap,RB,O
789,tenang,JJ,O
789,menghadapi,VB,O
789,persekongkolan,NN,O
789,musuh,NN,O
789,",",Z,O
789,"""",Z,O
789,katanya,RB,O
789,dalam,IN,O
789,pidato,NN,O
789,yang,SC,O
789,disiarkan,VB,O
789,langsung,RB,O
789,oleh,IN,O
789,stasiun,CD,O
789,TV,NN,O
